tX,tY,tZ,rX,rY,rZ,rW,time(s)
0.8338947,9.04824,-2.164266,0.7071068,0,0,0.7071068,36.76674
0.8332506,9.048118,-2.162985,0.7071068,0,0,0.7071068,36.80007
0.8333125,9.048717,-2.162357,0.7071068,0,0,0.7071068,36.8334
0.8329126,9.048545,-2.161,0.7071068,0,0,0.7071068,36.86674
0.8321282,9.048952,-2.159938,0.7071068,0,0,0.7071068,36.90007
0.831756,9.048903,-2.159108,0.7071068,0,0,0.7071068,36.93341
0.8313602,9.048794,-2.158737,0.7071068,0,0,0.7071068,36.96674
0.830617,9.049212,-2.158318,0.7071068,0,0,0.7071068,37.00007
0.8299729,9.049573,-2.157288,0.7071068,0,0,0.7071068,37.03341
0.8298884,9.050258,-2.156378,0.7071068,0,0,0.7071068,37.06674
0.82993,9.050752,-2.155731,0.7071068,0,0,0.7071068,37.10007
0.8298399,9.051327,-2.154813,0.7071068,0,0,0.7071068,37.13341
0.8290312,9.051601,-2.154188,0.7071068,0,0,0.7071068,37.16674
0.8285119,9.051754,-2.15356,0.7071068,0,0,0.7071068,37.20007
0.8279345,9.052026,-2.153109,0.7071068,0,0,0.7071068,37.23341
0.8277328,9.052118,-2.152623,0.7071068,0,0,0.7071068,37.26674
0.8275197,9.053053,-2.151462,0.7071068,0,0,0.7071068,37.30007
0.8276012,9.05324,-2.150725,0.7071068,0,0,0.7071068,37.3334
0.8271539,9.054045,-2.150364,0.7071068,0,0,0.7071068,37.36674
0.8268281,9.054901,-2.149215,0.7071068,0,0,0.7071068,37.40007
0.8268453,9.055757,-2.147954,0.7071068,0,0,0.7071068,37.43341
0.825986,9.056262,-2.147582,0.7071068,0,0,0.7071068,37.46674
0.8253351,9.056791,-2.146589,0.7071068,0,0,0.7071068,37.50007
0.8251173,9.057511,-2.14607,0.7071068,0,0,0.7071068,37.53341
0.824519,9.057794,-2.145535,0.7071068,0,0,0.7071068,37.56674
0.8239352,9.058536,-2.144373,0.7071068,0,0,0.7071068,37.60007
0.823353,9.058782,-2.144044,0.7071068,0,0,0.7071068,37.63341
0.8229597,9.059373,-2.143119,0.7071068,0,0,0.7071068,37.66674
0.8226447,9.060364,-2.142132,0.7071068,0,0,0.7071068,37.70007
0.8218524,9.061347,-2.141623,0.7071068,0,0,0.7071068,37.73341
0.8214333,9.062035,-2.140985,0.7071068,0,0,0.7071068,37.76674
0.8208655,9.062328,-2.140677,0.7071068,0,0,0.7071068,37.80008
0.8208536,9.06274,-2.140387,0.7071068,0,0,0.7071068,37.83341
0.8206632,9.063136,-2.139191,0.7071068,0,0,0.7071068,37.86674
0.8202215,9.064154,-2.138974,0.7071068,0,0,0.7071068,37.90007
0.8195736,9.064507,-2.138491,0.7071068,0,0,0.7071068,37.93341
0.818888,9.065089,-2.137306,0.7071068,0,0,0.7071068,37.96674
0.8189457,9.065838,-2.136274,0.7071068,0,0,0.7071068,38.00007
0.8190444,9.066594,-2.135361,0.7071068,0,0,0.7071068,38.03341
0.818902,9.06776,-2.135029,0.7071068,0,0,0.7071068,38.06674
0.8182534,9.068025,-2.134138,0.7071068,0,0,0.7071068,38.10007
0.8179927,9.068815,-2.133785,0.7071068,0,0,0.7071068,38.13341
0.8176002,9.069894,-2.133477,0.7071068,0,0,0.7071068,38.16674
0.8170715,9.070739,-2.132737,0.7071068,0,0,0.7071068,38.20007
0.8168497,9.07184,-2.132122,0.7071068,0,0,0.7071068,38.23341
0.8168345,9.072834,-2.131903,0.7071068,0,0,0.7071068,38.26674
0.816373,9.07397,-2.130852,0.7071068,0,0,0.7071068,38.30008
0.8159558,9.075127,-2.130632,0.7071068,0,0,0.7071068,38.33341
0.815559,9.076275,-2.129983,0.7071068,0,0,0.7071068,38.36674
0.8155413,9.077331,-2.129571,0.7071068,0,0,0.7071068,38.40007
0.8150953,9.078094,-2.128611,0.7071068,0,0,0.7071068,38.43341
0.8152589,9.078796,-2.128447,0.7071068,0,0,0.7071068,38.46674
0.8155118,9.079581,-2.127596,0.7071068,0,0,0.7071068,38.50008
0.8156558,9.080237,-2.127179,0.7071068,0,0,0.7071068,38.53341
0.815933,9.080729,-2.127141,0.7071068,0,0,0.7071068,38.56674
0.8158644,9.081508,-2.126678,0.7071068,0,0,0.7071068,38.60007
0.8153318,9.081856,-2.126108,0.7071068,0,0,0.7071068,38.63341
0.8148835,9.08267,-2.125209,0.7071068,0,0,0.7071068,38.66674
0.814728,9.083898,-2.124266,0.7071068,0,0,0.7071068,38.70008
0.8147025,9.084306,-2.123626,0.7071068,0,0,0.7071068,38.73341
0.8146586,9.084712,-2.12278,0.7071068,0,0,0.7071068,38.76674
0.8144246,9.085488,-2.122191,0.7071068,0,0,0.7071068,38.80008
0.8146609,9.086678,-2.121701,0.7071068,0,0,0.7071068,38.83341
0.8150187,9.087404,-2.121224,0.7071068,0,0,0.7071068,38.86674
0.815021,9.088174,-2.120473,0.7071068,0,0,0.7071068,38.90008
0.8150212,9.088808,-2.120475,0.7071068,0,0,0.7071068,38.93341
0.8147237,9.090021,-2.119948,0.7071068,0,0,0.7071068,38.96674
0.8148807,9.091375,-2.119038,0.7071068,0,0,0.7071068,39.00008
0.8148868,9.092478,-2.118963,0.7071068,0,0,0.7071068,39.03341
0.8152591,9.093431,-2.118528,0.7071068,0,0,0.7071068,39.06674
0.8157065,9.093958,-2.118418,0.7071068,0,0,0.7071068,39.10007
0.8153008,9.094412,-2.117481,0.7071068,0,0,0.7071068,39.13341
0.8154618,9.094924,-2.116558,0.7071068,0,0,0.7071068,39.16674
0.8159004,9.096245,-2.115606,0.7071068,0,0,0.7071068,39.20008
0.8160798,9.096755,-2.11547,0.7071068,0,0,0.7071068,39.23341
0.8159607,9.097665,-2.114958,0.7071068,0,0,0.7071068,39.26674
0.8159137,9.098091,-2.114737,0.7071068,0,0,0.7071068,39.30008
0.8154305,9.099111,-2.114721,0.7071068,0,0,0.7071068,39.33341
0.8156914,9.100229,-2.113892,0.7071068,0,0,0.7071068,39.36674
0.8158165,9.10096,-2.113405,0.7071068,0,0,0.7071068,39.40008
0.8159151,9.101472,-2.113304,0.7071068,0,0,0.7071068,39.43341
0.815903,9.102394,-2.112387,0.7071068,0,0,0.7071068,39.46674
0.8158111,9.102748,-2.112142,0.7071068,0,0,0.7071068,39.50008
0.8160072,9.103096,-2.112089,0.7071068,0,0,0.7071068,39.53341
0.8158796,9.103791,-2.11184,0.7071068,0,0,0.7071068,39.56675
0.815966,9.104885,-2.111178,0.7071068,0,0,0.7071068,39.60008
0.8158414,9.105979,-2.110823,0.7071068,0,0,0.7071068,39.63341
0.8160216,9.106395,-2.109799,0.7071068,0,0,0.7071068,39.66674
0.8157672,9.106739,-2.109133,0.7071068,0,0,0.7071068,39.70008
0.8158303,9.107719,-2.108267,0.7071068,0,0,0.7071068,39.73341
0.8162221,9.108535,-2.108174,0.7071068,0,0,0.7071068,39.76674
0.8159428,9.108877,-2.108088,0.7071068,0,0,0.7071068,39.80008
0.8160517,9.109181,-2.107425,0.7071068,0,0,0.7071068,39.83341
0.8159968,9.109875,-2.107163,0.7071068,0,0,0.7071068,39.86674
0.8161115,9.111128,-2.106431,0.7071068,0,0,0.7071068,39.90008
0.8164251,9.11171,-2.105414,0.7071068,0,0,0.7071068,39.93341
0.8162034,9.112136,-2.104876,0.7071068,0,0,0.7071068,39.96674
0.8158695,9.112407,-2.104479,0.7071068,0,0,0.7071068,40.00008
0.8160737,9.113542,-2.104136,0.7071068,0,0,0.7071068,40.03341
0.8158031,9.114644,-2.103794,0.7071068,0,0,0.7071068,40.06675
0.8157193,9.114912,-2.102809,0.7071068,0,0,0.7071068,40.10008
0.8161658,9.115821,-2.101788,0.7071068,0,0,0.7071068,40.13341
0.8158718,9.116133,-2.101453,0.7071068,0,0,0.7071068,40.16674
0.8159573,9.116354,-2.101124,0.7071068,0,0,0.7071068,40.20008
0.8160875,9.117258,-2.100857,0.7071068,0,0,0.7071068,40.23341
0.8161939,9.118281,-2.10006,0.7071068,0,0,0.7071068,40.26675
0.8168462,9.118465,-2.099539,0.7071068,0,0,0.7071068,40.30008
0.8169729,9.118986,-2.098714,0.7071068,0,0,0.7071068,40.33341
0.8176349,9.119645,-2.097886,0.7071068,0,0,0.7071068,40.36674
0.8181428,9.120328,-2.097167,0.7071068,0,0,0.7071068,40.40008
0.8181445,9.12086,-2.096485,0.7071068,0,0,0.7071068,40.43341
0.8179317,9.121464,-2.09615,0.7071068,0,0,0.7071068,40.46675
0.8178732,9.121571,-2.095725,0.7071068,0,0,0.7071068,40.50008
0.8185346,9.12217,-2.094939,0.7071068,0,0,0.7071068,40.53341
0.8189059,9.122874,-2.094517,0.7071068,0,0,0.7071068,40.56675
0.8191696,9.123413,-2.09352,0.7071068,0,0,0.7071068,40.60008
0.819803,9.12391,-2.093111,0.7071068,0,0,0.7071068,40.63341
0.820309,9.124944,-2.092751,0.7071068,0,0,0.7071068,40.66674
0.8205271,9.125552,-2.092042,0.7071068,0,0,0.7071068,40.70008
0.8204235,9.126234,-2.090855,0.7071068,0,0,0.7071068,40.73341
0.8207977,9.126951,-2.090438,0.7071068,0,0,0.7071068,40.76675
0.8206601,9.127399,-2.090136,0.7071068,0,0,0.7071068,40.80008
0.8212695,9.128307,-2.089162,0.7071068,0,0,0.7071068,40.83341
0.8219958,9.129152,-2.088184,0.7071068,0,0,0.7071068,40.86674
0.8222566,9.129821,-2.087613,0.7071068,0,0,0.7071068,40.90008
0.8224971,9.130041,-2.086849,0.7071068,0,0,0.7071068,40.93341
0.8230576,9.130782,-2.086015,0.7071068,0,0,0.7071068,40.96675
0.8237939,9.130868,-2.085342,0.7071068,0,0,0.7071068,41.00008
0.824018,9.13147,-2.084152,0.7071068,0,0,0.7071068,41.03341
0.8242897,9.132027,-2.083665,0.7071068,0,0,0.7071068,41.06675
0.8249354,9.132788,-2.083217,0.7071068,0,0,0.7071068,41.10008
0.8248287,9.133335,-2.082677,0.7071068,0,0,0.7071068,41.13342
0.8256928,9.133806,-2.081861,0.7071068,0,0,0.7071068,41.16675
0.8262264,9.133657,-2.080722,0.7071068,0,0,0.7071068,41.20008
0.8265088,9.133515,-2.080197,0.7071068,0,0,0.7071068,41.23341
0.8264077,9.133465,-2.079524,0.7071068,0,0,0.7071068,41.26675
0.8271919,9.133286,-2.07815,0.7071068,0,0,0.7071068,41.30008
0.8280516,9.133501,-2.07736,0.7071068,0,0,0.7071068,41.33341
0.8288613,9.133951,-2.076963,0.7071068,0,0,0.7071068,41.36675
0.8294995,9.134044,-2.075725,0.7071068,0,0,0.7071068,41.40008
0.8302771,9.13381,-2.07508,0.7071068,0,0,0.7071068,41.43341
0.8309273,9.13349,-2.074442,0.7071068,0,0,0.7071068,41.46675
0.8315207,9.133756,-2.073832,0.7071068,0,0,0.7071068,41.50008
0.8315098,9.133491,-2.07269,0.7071068,0,0,0.7071068,41.53341
0.8321676,9.133254,-2.072047,0.7071068,0,0,0.7071068,41.56675
0.8329238,9.133729,-2.070714,0.7071068,0,0,0.7071068,41.60008
0.8331162,9.133376,-2.069999,0.7071068,0,0,0.7071068,41.63342
0.8330762,9.133523,-2.06907,0.7071068,0,0,0.7071068,41.66675
0.8329307,9.133159,-2.068547,0.7071068,0,0,0.7071068,41.70008
0.8334633,9.133334,-2.067309,0.7071068,0,0,0.7071068,41.73341
0.8334615,9.133601,-2.066042,0.7071068,0,0,0.7071068,41.76675
0.8337609,9.133539,-2.06535,0.7071068,0,0,0.7071068,41.80008
0.8341644,9.134056,-2.064109,0.7071068,0,0,0.7071068,41.83342
0.8341592,9.134406,-2.063536,0.7071068,0,0,0.7071068,41.86675
0.8349003,9.134682,-2.062868,0.7071068,0,0,0.7071068,41.90008
0.8347986,9.13433,-2.061788,0.7071068,0,0,0.7071068,41.93341
0.8348347,9.134427,-2.060616,0.7071068,0,0,0.7071068,41.96675
0.8348449,9.134491,-2.059921,0.7071068,0,0,0.7071068,42.00008
0.8354725,9.134699,-2.058793,0.7071068,0,0,0.7071068,42.03342
0.8355194,9.134356,-2.057465,0.7071068,0,0,0.7071068,42.06675
0.8351611,9.134114,-2.056478,0.7071068,0,0,0.7071068,42.10008
0.8350644,9.134484,-2.055626,0.7071068,0,0,0.7071068,42.13342
0.8351952,9.134056,-2.054375,0.7071068,0,0,0.7071068,42.16675
0.8351912,9.134055,-2.053729,0.7071068,0,0,0.7071068,42.20008
0.8355289,9.13438,-2.053012,0.7071068,0,0,0.7071068,42.23342
0.8355193,9.134237,-2.051956,0.7071068,0,0,0.7071068,42.26675
0.8359908,9.133938,-2.051223,0.7071068,0,0,0.7071068,42.30008
0.8360196,9.134197,-2.050546,0.7071068,0,0,0.7071068,42.33342
0.8364859,9.134147,-2.04941,0.7071068,0,0,0.7071068,42.36675
0.8366776,9.133996,-2.0485,0.7071068,0,0,0.7071068,42.40008
0.8366227,9.133929,-2.047913,0.7071068,0,0,0.7071068,42.43341
0.8363334,9.134182,-2.046898,0.7071068,0,0,0.7071068,42.46675
0.8364342,9.133886,-2.046005,0.7071068,0,0,0.7071068,42.50008
0.8365427,9.133873,-2.045304,0.7071068,0,0,0.7071068,42.53342
0.8365948,9.133862,-2.044169,0.7071068,0,0,0.7071068,42.56675
0.8368858,9.133338,-2.042752,0.7071068,0,0,0.7071068,42.60008
0.8366096,9.132842,-2.042227,0.7071068,0,0,0.7071068,42.63342
0.8363276,9.132962,-2.041411,0.7071068,0,0,0.7071068,42.66675
0.8366175,9.13271,-2.039987,0.7071068,0,0,0.7071068,42.70008
0.836736,9.13301,-2.038721,0.7071068,0,0,0.7071068,42.73342
0.8364896,9.132858,-2.038015,0.7071068,0,0,0.7071068,42.76675
0.8367649,9.132874,-2.036704,0.7071068,0,0,0.7071068,42.80008
0.8366166,9.132606,-2.035336,0.7071068,0,0,0.7071068,42.83342
0.8368959,9.132871,-2.034569,0.7071068,0,0,0.7071068,42.86675
0.8366482,9.133018,-2.033621,0.7071068,0,0,0.7071068,42.90009
0.8367732,9.132973,-2.032307,0.7071068,0,0,0.7071068,42.93342
0.8362429,9.133288,-2.03108,0.7071068,0,0,0.7071068,42.96675
0.8366486,9.13315,-2.029799,0.7071068,0,0,0.7071068,43.00008
0.8362578,9.133543,-2.029292,0.7071068,0,0,0.7071068,43.03342
0.8361174,9.134022,-2.027832,0.7071068,0,0,0.7071068,43.06675
0.8363368,9.133985,-2.026668,0.7071068,0,0,0.7071068,43.10008
0.8360698,9.134406,-2.025617,0.7071068,0,0,0.7071068,43.13342
0.8361346,9.134621,-2.024192,0.7071068,0,0,0.7071068,43.16675
0.8361728,9.134969,-2.023697,0.7071068,0,0,0.7071068,43.20008
0.836485,9.135187,-2.022617,0.7071068,0,0,0.7071068,43.23342
0.8358849,9.135386,-2.021141,0.7071068,0,0,0.7071068,43.26675
0.8353807,9.135211,-2.019781,0.7071068,0,0,0.7071068,43.30008
0.8347848,9.135294,-2.019054,0.7071068,0,0,0.7071068,43.33342
0.83474,9.135158,-2.018024,0.7071068,0,0,0.7071068,43.36675
0.8341671,9.134961,-2.017256,0.7071068,0,0,0.7071068,43.40009
0.833665,9.135296,-2.016701,0.7071068,0,0,0.7071068,43.43342
0.8335047,9.13531,-2.01609,0.7071068,0,0,0.7071068,43.46675
0.8332324,9.13583,-2.01475,0.7071068,0,0,0.7071068,43.50008
0.833327,9.136272,-2.014242,0.7071068,0,0,0.7071068,43.53342
0.8333331,9.136024,-2.013537,0.7071068,0,0,0.7071068,43.56675
0.8327275,9.136409,-2.012519,0.7071068,0,0,0.7071068,43.60009
0.8325533,9.136651,-2.011291,0.7071068,0,0,0.7071068,43.63342
0.8324434,9.136526,-2.009823,0.7071068,0,0,0.7071068,43.66675
0.8326291,9.136734,-2.008368,0.7071068,0,0,0.7071068,43.70008
0.8328644,9.136789,-2.006922,0.7071068,0,0,0.7071068,43.73342
0.8331943,9.136615,-2.006224,0.7071068,0,0,0.7071068,43.76675
0.8327883,9.136481,-2.005692,0.7071068,0,0,0.7071068,43.80009
0.8325397,9.136843,-2.004541,0.7071068,0,0,0.7071068,43.83342
0.8329557,9.136683,-2.003816,0.7071068,0,0,0.7071068,43.86675
0.8331054,9.136318,-2.002575,0.7071068,0,0,0.7071068,43.90009
0.8330475,9.136061,-2.0014,0.7071068,0,0,0.7071068,43.93342
0.8335211,9.13588,-2.000632,0.7071068,0,0,0.7071068,43.96675
0.8331602,9.135799,-1.999945,0.7071068,0,0,0.7071068,44.00009
0.8328283,9.135754,-1.999409,0.7071068,0,0,0.7071068,44.03342
0.8329419,9.13607,-1.998025,0.7071068,0,0,0.7071068,44.06675
0.8325655,9.136237,-1.997484,0.7071068,0,0,0.7071068,44.10009
0.8329445,9.136017,-1.996973,0.7071068,0,0,0.7071068,44.13342
0.8326128,9.136576,-1.996285,0.7071068,0,0,0.7071068,44.16675
0.832863,9.136282,-1.994842,0.7071068,0,0,0.7071068,44.20008
0.8331395,9.136641,-1.993839,0.7071068,0,0,0.7071068,44.23342
0.8332064,9.137033,-1.992398,0.7071068,0,0,0.7071068,44.26675
0.8327639,9.137297,-1.991259,0.7071068,0,0,0.7071068,44.30009
0.8326661,9.137156,-1.990085,0.7071068,0,0,0.7071068,44.33342
0.8331021,9.136989,-1.989393,0.7071068,0,0,0.7071068,44.36675
0.8328481,9.137458,-1.988796,0.7071068,0,0,0.7071068,44.40009
0.8327985,9.137893,-1.98772,0.7071068,0,0,0.7071068,44.43342
0.8331186,9.137935,-1.986401,0.7071068,0,0,0.7071068,44.46675
0.833222,9.138345,-1.985739,0.7071068,0,0,0.7071068,44.50009
0.8330626,9.138872,-1.984323,0.7071068,0,0,0.7071068,44.53342
0.8332111,9.13891,-1.983513,0.7071068,0,0,0.7071068,44.56675
0.8331386,9.139087,-1.982841,0.7071068,0,0,0.7071068,44.60009
0.8328065,9.139728,-1.98218,0.7071068,0,0,0.7071068,44.63342
0.8330314,9.140506,-1.981148,0.7071068,0,0,0.7071068,44.66676
0.8333442,9.141318,-1.980417,0.7071068,0,0,0.7071068,44.70009
0.8331293,9.142089,-1.97978,0.7071068,0,0,0.7071068,44.73342
0.8331946,9.142563,-1.978911,0.7071068,0,0,0.7071068,44.76675
0.8336171,9.143392,-1.97783,0.7071068,0,0,0.7071068,44.80009
0.8332992,9.143703,-1.9764,0.7071068,0,0,0.7071068,44.83342
0.8329569,9.143661,-1.9754,0.7071068,0,0,0.7071068,44.86675
0.8327571,9.14397,-1.974192,0.7071068,0,0,0.7071068,44.90009
0.8328049,9.144579,-1.973254,0.7071068,0,0,0.7071068,44.93342
0.8327758,9.144483,-1.971882,0.7071068,0,0,0.7071068,44.96675
0.8325559,9.144477,-1.971283,0.7071068,0,0,0.7071068,45.00009
0.8322619,9.144708,-1.970781,0.7071068,0,0,0.7071068,45.03342
0.8321257,9.144667,-1.970273,0.7071068,0,0,0.7071068,45.06675
0.8319357,9.14504,-1.969278,0.7071068,0,0,0.7071068,45.10009
0.8320175,9.145347,-1.968349,0.7071068,0,0,0.7071068,45.13342
0.8317546,9.145813,-1.967537,0.7071068,0,0,0.7071068,45.16676
0.8319536,9.146106,-1.966933,0.7071068,0,0,0.7071068,45.20009
0.8322763,9.146208,-1.966357,0.7071068,0,0,0.7071068,45.23342
0.832349,9.146688,-1.964985,0.7071068,0,0,0.7071068,45.26675
0.8326726,9.146799,-1.963915,0.7071068,0,0,0.7071068,45.30009
0.8328438,9.147655,-1.96261,0.7071068,0,0,0.7071068,45.33342
0.8324604,9.147687,-1.961857,0.7071068,0,0,0.7071068,45.36676
0.8321114,9.147701,-1.961145,0.7071068,0,0,0.7071068,45.40009
0.8319861,9.148066,-1.960365,0.7071068,0,0,0.7071068,45.43342
0.8322137,9.148293,-1.959886,0.7071068,0,0,0.7071068,45.46675
0.8316567,9.148788,-1.958662,0.7071068,0,0,0.7071068,45.50009
0.8315109,9.148886,-1.958305,0.7071068,0,0,0.7071068,45.53342
0.8316633,9.149327,-1.957508,0.7071068,0,0,0.7071068,45.56676
0.8313403,9.149934,-1.956283,0.7071068,0,0,0.7071068,45.60009
0.8308188,9.150123,-1.955303,0.7071068,0,0,0.7071068,45.63342
0.8311279,9.150459,-1.954012,0.7071068,0,0,0.7071068,45.66676
0.830912,9.150618,-1.95366,0.7071068,0,0,0.7071068,45.70009
0.8308936,9.150774,-1.952793,0.7071068,0,0,0.7071068,45.73342
0.8308145,9.151092,-1.952459,0.7071068,0,0,0.7071068,45.76675
0.8310338,9.151561,-1.951997,0.7071068,0,0,0.7071068,45.80009
0.8306025,9.152532,-1.951111,0.7071068,0,0,0.7071068,45.83342
0.8302186,9.153198,-1.950702,0.7071068,0,0,0.7071068,45.86676
0.8295942,9.153671,-1.949587,0.7071068,0,0,0.7071068,45.90009
0.8297273,9.154465,-1.948601,0.7071068,0,0,0.7071068,45.93342
0.8291361,9.154875,-1.947643,0.7071068,0,0,0.7071068,45.96675
0.8287145,9.155433,-1.947394,0.7071068,0,0,0.7071068,46.00009
0.8281991,9.156003,-1.946944,0.7071068,0,0,0.7071068,46.03342
0.8282071,9.156382,-1.945847,0.7071068,0,0,0.7071068,46.06676
0.8283861,9.156609,-1.945565,0.7071068,0,0,0.7071068,46.10009
0.8285813,9.157084,-1.944505,0.7071068,0,0,0.7071068,46.13342
0.828532,9.15729,-1.944054,0.7071068,0,0,0.7071068,46.16676
0.8280558,9.158128,-1.94299,0.7071068,0,0,0.7071068,46.20009
0.8282366,9.159334,-1.941876,0.7071068,0,0,0.7071068,46.23343
0.8282612,9.160233,-1.940758,0.7071068,0,0,0.7071068,46.26676
0.8277463,9.161082,-1.940048,0.7071068,0,0,0.7071068,46.30009
0.8279631,9.16228,-1.939437,0.7071068,0,0,0.7071068,46.33342
0.8281237,9.162972,-1.9392,0.7071068,0,0,0.7071068,46.36676
0.8281919,9.163528,-1.938488,0.7071068,0,0,0.7071068,46.40009
0.8277581,9.16447,-1.937793,0.7071068,0,0,0.7071068,46.43342
0.8271398,9.164861,-1.937139,0.7071068,0,0,0.7071068,46.46676
0.8268959,9.16591,-1.93662,0.7071068,0,0,0.7071068,46.50009
0.8265439,9.16693,-1.936298,0.7071068,0,0,0.7071068,46.53342
0.8262329,9.167459,-1.935776,0.7071068,0,0,0.7071068,46.56676
0.8258632,9.168209,-1.935529,0.7071068,0,0,0.7071068,46.60009
0.8257588,9.169434,-1.934496,0.7071068,0,0,0.7071068,46.63342
0.8255565,9.170218,-1.933873,0.7071068,0,0,0.7071068,46.66676
0.8253935,9.171054,-1.933224,0.7071068,0,0,0.7071068,46.70009
0.8248553,9.171648,-1.932665,0.7071068,0,0,0.7071068,46.73343
0.8246841,9.172943,-1.932317,0.7071068,0,0,0.7071068,46.76676
0.8245323,9.173383,-1.931965,0.7071068,0,0,0.7071068,46.80009
0.8246313,9.174607,-1.931915,0.7071068,0,0,0.7071068,46.83342
0.8248898,9.175932,-1.931935,0.7071068,0,0,0.7071068,46.86676
0.8247762,9.176353,-1.931206,0.7071068,0,0,0.7071068,46.90009
0.8249823,9.176939,-1.930848,0.7071068,0,0,0.7071068,46.93343
0.8246897,9.178156,-1.930871,0.7071068,0,0,0.7071068,46.96676
0.8241647,9.178563,-1.929941,0.7071068,0,0,0.7071068,47.00009
0.824297,9.17996,-1.929681,0.7071068,0,0,0.7071068,47.03342
0.8237398,9.181101,-1.928797,0.7071068,0,0,0.7071068,47.06676
0.823649,9.181728,-1.928776,0.7071068,0,0,0.7071068,47.10009
0.8239469,9.182469,-1.928367,0.7071068,0,0,0.7071068,47.13343
0.824384,9.183382,-1.928215,0.7071068,0,0,0.7071068,47.16676
0.8240779,9.18423,-1.927607,0.7071068,0,0,0.7071068,47.20009
0.8245035,9.184988,-1.926673,0.7071068,0,0,0.7071068,47.23343
0.8240445,9.186305,-1.926591,0.7071068,0,0,0.7071068,47.26676
0.8236031,9.186964,-1.92575,0.7071068,0,0,0.7071068,47.30009
0.8238032,9.188139,-1.925308,0.7071068,0,0,0.7071068,47.33343
0.8241851,9.189189,-1.925175,0.7071068,0,0,0.7071068,47.36676
0.8244036,9.18993,-1.924318,0.7071068,0,0,0.7071068,47.40009
0.8245362,9.190804,-1.924097,0.7071068,0,0,0.7071068,47.43343
0.8243781,9.192135,-1.923804,0.7071068,0,0,0.7071068,47.46676
0.8240031,9.193186,-1.923143,0.7068838,0.0003601915,-0.0003630581,0.7073296,47.50009
0.8236076,9.19416,-1.923116,0.706725,0.0005769627,-0.0005835312,0.7074879,47.53342
0.8238814,9.195251,-1.922731,0.7067569,0.000557558,-0.0005502365,0.7074561,47.56676
0.8237165,9.195803,-1.922236,0.7067729,0.0005478557,-0.0005335891,0.7074402,47.60009
0.8241666,9.196749,-1.921666,0.7067083,0.000615032,-0.000611457,0.7075046,47.63343
0.8242329,9.197247,-1.922069,0.7055872,0.002178526,-0.002195484,0.7086164,47.66676
0.8244851,9.198452,-1.921955,0.7052003,0.002690834,-0.002741871,0.7089978,47.70009
0.8247974,9.198919,-1.921636,0.7043138,0.003911457,-0.004009175,0.7098667,47.73343
0.8251957,9.199928,-1.92133,0.7034963,0.005031663,-0.005178435,0.7106623,47.76676
0.8250762,9.200856,-1.921306,0.7031288,0.005471368,-0.005662576,0.711019,47.80009
0.8256435,9.201867,-1.920985,0.7028959,0.005723527,-0.005960275,0.7112448,47.83343
0.8260226,9.203047,-1.920513,0.7021483,0.006767107,-0.00705693,0.7119637,47.86676
0.8258824,9.204067,-1.920313,0.7012309,0.008066767,-0.008411831,0.712839,47.90009
0.8263831,9.205118,-1.920166,0.7011933,0.008106989,-0.008459735,0.7128749,47.93343
0.8262876,9.206408,-1.92015,0.7011942,0.008106383,-0.008458829,0.7128741,47.96676
0.8263275,9.206904,-1.919871,0.7009832,0.008324737,-0.008722959,0.7130758,48.0001
0.8266027,9.208126,-1.919629,0.7009835,0.008324586,-0.008722734,0.7130756,48.03343
0.8272949,9.208513,-1.919185,0.7003226,0.009411769,-0.009866011,0.7136964,48.06676
0.8278726,9.209652,-1.918933,0.6998937,0.01010805,-0.01061495,0.7140966,48.10009
0.8285977,9.210107,-1.918617,0.6993657,0.01099004,-0.01155228,0.7145862,48.13343
0.8291305,9.210958,-1.91846,0.6991959,0.01121237,-0.01182184,0.7147445,48.16676
0.8295422,9.211512,-1.918248,0.698964,0.01156225,-0.01222091,0.714959,48.20009
0.8293415,9.212093,-1.91824,0.6987254,0.01184679,-0.01255048,0.7151818,48.23343
0.8295298,9.213293,-1.918023,0.6984689,0.01220397,-0.0129535,0.7154192,48.26676
0.8301849,9.214281,-1.917854,0.6984689,0.01220397,-0.0129535,0.7154192,48.30009
0.830652,9.214744,-1.917814,0.6984689,0.01220397,-0.0129535,0.7154192,48.33343
0.831134,9.215715,-1.917745,0.6984689,0.01220397,-0.0129535,0.7154192,48.36676
0.8311519,9.216918,-1.916815,0.6984689,0.01220397,-0.0129535,0.7154192,48.40009
0.8317308,9.217158,-1.916785,0.6976659,0.01351055,-0.01431423,0.7161528,48.43343
0.8322089,9.217929,-1.916564,0.6969152,0.01475824,-0.01561787,0.7168316,48.46676
0.8327851,9.218369,-1.916477,0.6965979,0.01523704,-0.01614357,0.7171183,48.5001
0.8334192,9.219194,-1.916235,0.6963739,0.01554196,-0.01649278,0.7173213,48.53343
0.8340769,9.219529,-1.916046,0.696264,0.01565429,-0.01663909,0.7174221,48.56676
0.8348408,9.220467,-1.915905,0.696264,0.01565429,-0.01663909,0.7174221,48.60009
0.8352911,9.22086,-1.915546,0.6959931,0.01608113,-0.01711305,0.7176644,48.63343
0.8356338,9.221555,-1.915243,0.695337,0.01728526,-0.01837629,0.7182409,48.66676
0.8365358,9.22241,-1.914943,0.6948007,0.01823986,-0.01938498,0.7187097,48.7001
